,parent_company,facility_name,facility_type,state,primary_fuel,electricity_production_gj,electricity_production_mwh,scope_1_emissions_tco2e,scope_2_emissions_tco2e,total_emissions_tco2e,emission_intensity_t_per_mwh,is_grid_connected,grid_name,notes,source_id,year,latitude,longitude
4855,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,Landfill Gas,56136.0,15593.0,1162.0,1.0,1163,0.07,On,NEM,,ID0083,2022-23,-33.2671062,151.4390484
4856,LMS ENERGY PTY LTD,Corporate Total,C,,,1936982.0,538050.0,39155.0,93.0,39248,,,,,ID0083,2022-23,,
4857,LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,Solar,1278190.0,355053.0,100.0,1129.0,1229,0.0,On,NEM,,ID0083,2022-23,-32.5134503,148.9721397
4858,LS AUSTRALIA HOLDCO1 PTY LTD,Corporate Total,C,,,1278190.0,355053.0,100.0,1129.0,1229,,,,,ID0083,2022-23,,
4859,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corowa Solar Farm,F,NSW,Solar,202076.0,56132.0,0.0,133.0,133,0.0,On,NEM,,ID0083,2022-23,-35.9852523,146.3604583
4860,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Junee Solar Farm,F,NSW,Solar,226486.0,62913.0,0.0,217.0,217,0.0,On,NEM,,ID0083,2022-23,-34.8111341,147.572842
4861,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Wagga Wagga North Solar Farm,F,NSW,Solar,195613.0,54337.0,0.0,256.0,256,0.0,On,NEM,,ID0083,2022-23,-35.067067,147.4350063
4862,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,,,624175.0,173382.0,0.0,606.0,606,,,,,ID0083,2022-23,,
4863,METZ HOLDCO PTY LTD,Metz Solar Farm,F,NSW,Solar,852789.0,236886.0,75.0,1205.0,1280,0.0,On,NEM,,ID0083,2022-23,-29.56119339999999,149.8624335
4864,METZ HOLDCO PTY LTD,Corporate Total,C,,,852789.0,236886.0,75.0,1205.0,1280,,,,,ID0083,2022-23,,
4865,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Moorabool South Wind Farm Pty Ltd,F,VIC,Wind,1580003.0,438890.0,25.0,843.0,868,0.0,On,NEM,,ID0083,2022-23,-37.7394582,144.1715885
4866,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Corporate Total,C,,,1580003.0,438890.0,25.0,843.0,868,,,,,ID0083,2022-23,,
4867,MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,Wind,1492122.0,414478.0,23.0,790.0,813,0.0,On,NEM,,ID0083,2022-23,-37.7394582,144.1715885
4868,MOORABOOL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,,,1492122.0,414478.0,23.0,790.0,813,,,,,ID0083,2022-23,,
4869,MOREE HOLDINGS CO PTY LTD,Moree Solar Farm,F,SA,Solar,486836.0,135232.0,28.0,625.0,653,0.0,On,NEM,,ID0083,2022-23,,
4870,MOREE HOLDINGS CO PTY LTD,Corporate Total,C,,,486836.0,135232.0,28.0,625.0,653,,,,,ID0083,2022-23,,
4871,MOURA SOLAR FARM HOLDINGS PTY LTD,MOURA SOLAR FARM SPV PTY LTD,F,QLD,Solar,272160.0,75600.0,105.0,736.0,841,0.0,On,NEM,,ID0083,2022-23,-24.5096478,150.0766799
4872,MOURA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,,,272160.0,75600.0,105.0,736.0,841,,,,,ID0083,2022-23,,
4873,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,Wind,804949.0,223597.0,55.0,187.0,242,0.0,On,SWIS,,ID0083,2022-23,-29.0110631,114.9684225
4874,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,,,804949.0,223597.0,55.0,187.0,242,,,,,ID0083,2022-23,,
4875,MURRA WARRA II PROJECT CO PTY LTD,Murra Warra II Wind Farm,F,VIC,Wind,2020049.0,561125.0,184.0,1112.0,1296,0.0,On,NEM,,ID0083,2022-23,-36.4326468,142.3173218
4876,MURRA WARRA II PROJECT CO PTY LTD,Corporate Total,C,,,2020049.0,561125.0,184.0,1112.0,1296,,,,,ID0083,2022-23,,
4877,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,Wind,2145573.0,595993.0,171.0,562.0,733,0.0,On,NEM,,ID0083,2022-23,-36.4326468,142.3173218
4878,MURRA WARRA PROJECT CO PTY LTD,Corporate Total,C,,,2145573.0,595993.0,171.0,562.0,733,,,,,ID0083,2022-23,,
4879,NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,Wind,1863251.0,517570.0,173.0,4830.0,5003,0.0,On,NEM,,ID0083,2022-23,-37.03921589999999,142.9826272
4880,NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,Solar,1126101.0,312806.0,66.0,1143.0,1209,0.0,On,NEM,,ID0083,2022-23,-34.7440883,145.9541003
4881,NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,Solar,35683.0,9912.0,0.0,228.0,228,0.0,Off,Off-grid,,ID0083,2022-23,-25.5399495,119.3229267
4882,NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,Solar,197958.0,54988.0,6.0,79.0,85,0.0,On,NEM,,ID0083,2022-23,-33.9983485,150.7303111
4883,NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,Solar,232391.0,64553.0,5.0,95.0,100,0.0,On,NEM,,ID0083,2022-23,-34.3134445,146.1164474
4884,NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,Battery,0.0,0.0,204.0,2995.0,3199,0.0,On,NEM,,ID0083,2022-23,-33.085897,138.5183516
4885,NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,Wind,1315186.0,365329.0,26.0,52.0,78,0.0,On,NEM,,ID0083,2022-23,,
4886,NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,Wind,1240278.0,344521.0,26.0,66.0,92,0.0,On,NEM,,ID0083,2022-23,,
4887,NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,Wind,1328956.0,369154.0,27.0,58.0,85,0.0,On,NEM,,ID0083,2022-23,,
4888,NEOEN AUSTRALIA PTY. LTD.,KABAN WIND FARM PTY LTD,F,QLD,Wind,421143.0,116984.0,791.0,407.0,1198,0.01,On,NEM,,ID0083,2022-23,-17.5604019,145.4132537
4889,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,Solar,531605.0,147668.0,41.0,1009.0,1050,0.0,On,NEM,,ID0083,2022-23,-36.1596789,145.4738272
4890,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,Solar,356159.0,98933.0,21.0,246.0,267,0.0,On,NEM,,ID0083,2022-23,-33.1202708,148.0761678
4891,NEOEN AUSTRALIA PTY. LTD.,VICTORIAN BIG BATTERY PTY LTD,F,VIC,Battery,0.0,0.0,574.0,19522.0,20096,0.0,On,NEM,,ID0083,2022-23,-38.0377338,144.2910979
4892,NEOEN AUSTRALIA PTY. LTD.,WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,Solar,2059713.0,572142.0,164.0,2493.0,2657,0.0,On,NEM,,ID0083,2022-23,,
4893,NEOEN AUSTRALIA PTY. LTD.,Corporate Total,C,,,10708424.0,2974561.0,2124.0,33223.0,35347,,,,,ID0083,2022-23,,
4894,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,Gas,5250052.0,1458348.0,583120.0,911.0,584031,0.4,On,SWIS,,ID0083,2022-23,-32.2241757,115.77814
4895,NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,,,5250052.0,1458348.0,583120.0,911.0,584031,,,,,ID0083,2022-23,,
4896,NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,Black Coal,23735141.0,6593095.0,6433252.0,48193.0,6481445,0.98,On,NEM,,ID0083,2022-23,-23.8485477,151.2182161
4897,NRG VICTORIA I PTY LTD,Corporate Total,C,,,23735141.0,6593095.0,6433252.0,48193.0,6481445,,,,,ID0083,2022-23,,
4898,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,Solar,176404.0,49001.0,0.0,0.0,0,0.0,On,NEM,,ID0083,2022-23,-27.402454,151.6447697
4899,OAKEY 1 NEW HOLDCO PTY LTD,Corporate Total,C,,,176404.0,49001.0,0.0,0.0,0,,,,,ID0083,2022-23,,
4900,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,Solar,1221.0,339.0,0.0,0.0,0,0.0,On,NEM,,ID0083,2022-23,-37.5716793,143.803568
4901,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,Solar,1325.0,368.0,0.0,3.0,3,0.0,On,NEM,,ID0083,2022-23,-36.74262969999999,144.3072642
4902,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,Gas,4429184.0,1230329.0,535063.0,13936.0,548999,0.43,On,NEM,,ID0083,2022-23,-27.1164455,150.8954925
4903,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,Black Coal,47884241.0,13301178.0,11864260.0,9389.0,11873649,0.89,On,NEM,,ID0083,2022-23,-33.0653926,151.5196425
4904,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,Gas,16.0,5.0,3.0,0.0,3,0.6,On,NEM,,ID0083,2022-23,-37.8116895,144.9704421
4905,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,Gas,3.0,1.0,1.0,0.0,1,1.0,On,NEM,,ID0083,2022-23,-38.255603,146.4719928
4906,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,Gas,229578.0,63771.0,32380.0,238.0,32618,0.51,On,NEM,,ID0083,2022-23,-37.4567796,140.7829467
4907,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,Gas,1589185.0,441440.0,243575.0,4599.0,248174,0.55,On,NEM,,ID0083,2022-23,-38.0629719,142.6678809
4908,ORIGIN ENERGY LIMITED,Mount,F,NSW,Gas,125.0,35.0,22.0,1.0,23,0.63,On,NEM,,ID0083,2022-23,-33.4549442,151.195665
4909,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,Kerosene,61777.0,17160.0,18015.0,3263.0,21278,1.05,On,NEM,,ID0083,2022-23,-19.3379375,146.8513486
4910,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,Gas,712058.0,197794.0,125318.0,737.0,126055,0.63,On,NEM,,ID0083,2022-23,-34.7801689,138.5221239
4911,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,Gas,78618.0,21838.0,16736.0,810.0,17546,0.77,On,NEM,,ID0083,2022-23,-26.5771878,148.8400888
4912,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,Hydro,787959.0,218877.0,3.0,200074.0,200077,0.0,On,NEM,,ID0083,2022-23,-35.0810677,150.4892292
4913,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,Gas,550845.0,153013.0,86313.0,4336.0,90649,0.56,On,NEM,,ID0083,2022-23,-35.1793949,147.2149902
4914,ORIGIN ENERGY LIMITED,Corporate Total,C,,,56326135.0,15646148.0,12921689.0,237386.0,13159075,,,,,ID0083,2022-23,,
4915,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,Wind,1320287.0,366746.0,28.0,125.0,153,0.0,On,NEM,,ID0083,2022-23,-41.8078417,145.0351942
4916,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Corporate Total,C,,,1320287.0,366746.0,28.0,125.0,153,,,,,ID0083,2022-23,,
4917,PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,Solar,877604.0,243779.0,49.0,629.0,678,0.0,On,NEM,,ID0083,2022-23,-19.4130191,146.7207946
4918,PALISADE SOLAR 1 PTY LTD,Corporate Total,C,,,877604.0,243779.0,49.0,629.0,678,,,,,ID0083,2022-23,,
4919,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,Wind,1308013.0,363337.0,38.0,143.0,181,0.0,On,NEM,,ID0083,2022-23,-34.00106030000001,138.9110041
4920,PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,,,1308013.0,363337.0,38.0,143.0,181,,,,,ID0083,2022-23,,
4921,PEAK RENEWABLES HOLDINGS PTY LTD,Burrinjuck Hydro,F,NSW,Hydro,504980.0,140272.0,19.0,27.0,46,0.0,On,NEM,,ID0083,2022-23,-35.0012722,148.5828538
4922,PEAK RENEWABLES HOLDINGS PTY LTD,Hume Hydro,F,NSW,Hydro,1062720.0,295200.0,41.0,64.0,105,0.0,On,NEM,,ID0083,2022-23,-36.1078345,147.0314777
4923,PEAK RENEWABLES HOLDINGS PTY LTD,Keepit Hydro,F,NSW,Hydro,91098.0,25305.0,20.0,0.0,20,0.0,On,NEM,,ID0083,2022-23,-30.8813898,150.4909994
4924,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,Wind,1151109.0,319753.0,60.0,0.0,60,0.0,On,NEM,,ID0083,2022-23,-37.8318698,143.8884633
4925,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,Wind,517877.0,143855.0,38.0,0.0,38,0.0,On,NEM,,ID0083,2022-23,-33.6255531,136.7039082
4926,PEAK RENEWABLES HOLDINGS PTY LTD,Corporate Total,C,,,3327784.0,924385.0,178.0,91.0,269,,,,,ID0083,2022-23,,
4927,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,Gas,231216.0,64227.0,34564.0,589.0,35153,0.54,On,NEM,,ID0083,2022-23,-37.8428435,147.5640056
4928,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,Coal Seam Methane,1091475.0,303187.0,179574.0,1815.0,181389,0.59,On,NEM,,ID0083,2022-23,-27.113373,150.9055138
4929,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,Brown Coal,31468981.0,8741384.0,9810602.0,1656.0,9812258,1.12,On,NEM,,ID0083,2022-23,-38.2567843,146.5860271
4930,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,Gas,2874237.0,798399.0,379196.0,0.0,379196,0.47,Off,Off-grid,,ID0083,2022-23,-23.3435576,119.7109647
4931,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,Gas,1660858.0,461349.0,352397.0,0.0,352397,0.76,On,NWIS,,ID0083,2022-23,-20.4280016,118.5502998
4932,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,Gas,601757.0,167155.0,97524.0,3843.0,101367,0.58,On,SWIS,,ID0083,2022-23,-32.9169563,115.9171124
4933,PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,F,WA,Wind,2780614.0,772393.0,167.0,401.0,568,0.0,On,SWIS,,ID0083,2022-23,-30.7682763,115.6429709
4934,PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,,,40709138.0,11308094.0,10854024.0,8304.0,10862328,,,,,ID0083,2022-23,,
4935,PORT ADELAIDE ENERGY PTY LTD,Snapper Point Power Station,F,SA,Diesel,90141.0,25039.0,18439.0,635.0,19074,0.74,On,NEM,,ID0083,2022-23,-34.76451950000001,138.5076908
4936,PORT ADELAIDE ENERGY PTY LTD,Corporate Total,C,,,90141.0,25039.0,18439.0,635.0,19074,,,,,ID0083,2022-23,,
4937,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,Diesel,5311.0,1475.0,1072.0,0.0,1072,0.73,Off,Off-grid,,ID0083,2022-23,-20.9841916,137.847666
4938,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,Diesel,1440.0,400.0,364.0,0.0,364,0.91,Off,Off-grid,,ID0083,2022-23,-16.1852745,129.6407049
4939,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,Diesel,15059.0,4183.0,2612.0,0.0,2612,0.62,Off,Off-grid,,ID0083,2022-23,-21.6579755,135.2246667
4940,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,Diesel,3022.0,839.0,542.0,0.0,542,0.65,Off,Off-grid,,ID0083,2022-23,-23.2659591,131.2722316
4941,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,Diesel,3743.0,1040.0,650.0,0.0,650,0.63,Off,Off-grid,,ID0083,2022-23,-25.5821522,134.5779806
4942,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,Diesel,3612.0,1003.0,624.0,0.0,624,0.62,Off,Off-grid,,ID0083,2022-23,-24.0734118,132.2681
4943,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,Diesel,3168.0,880.0,531.0,0.0,531,0.6,Off,Off-grid,,ID0083,2022-23,-22.985241,134.9315766
4944,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,Diesel,23253.0,6459.0,3890.0,0.0,3890,0.6,Off,Off-grid,,ID0083,2022-23,-16.070278,136.307222
4945,POWER AND WATER CORPORATION,Bulla Camp,F,NT,Diesel,1011.0,281.0,311.0,0.0,311,1.11,Off,Off-grid,,ID0083,2022-23,-15.7688748,130.0393456
4946,POWER AND WATER CORPORATION,Bulman,F,NT,Diesel,4962.0,1378.0,944.0,0.0,944,0.69,Off,Off-grid,,ID0083,2022-23,-13.663028,134.3317308
4947,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,Diesel,6488.0,1802.0,1276.0,0.0,1276,0.71,Off,Off-grid,,ID0083,2022-23,-16.2536883,133.3695988
4948,POWER AND WATER CORPORATION,Elliot Generation,F,NT,Gas,11219.0,3116.0,2218.0,0.0,2218,0.71,Off,Off-grid,,ID0083,2022-23,-17.5535633,133.5450973
4949,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,Diesel,2183.0,606.0,454.0,0.0,454,0.75,Off,Off-grid,,ID0083,2022-23,-22.8036906,134.4554661
4950,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,Diesel,2618.0,727.0,601.0,0.0,601,0.83,Off,Off-grid,,ID0083,2022-23,-20.4626041,135.2512773
4951,POWER AND WATER CORPORATION,Eva Valley,F,NT,Diesel,1174.0,326.0,266.0,0.0,266,0.82,Off,Off-grid,,ID0083,2022-23,-13.1298444,131.0142497
4952,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,Diesel,30531.0,8481.0,5312.0,0.0,5312,0.63,Off,Off-grid,,ID0083,2022-23,-12.0277682,135.5650377
4953,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,Diesel,13309.0,3697.0,2267.0,0.0,2267,0.61,Off,Off-grid,,ID0083,2022-23,-12.5125,135.8025
4954,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,Diesel,19975.0,5549.0,3547.0,0.0,3547,0.64,Off,Off-grid,,ID0083,2022-23,-12.3320023,133.0417802
4955,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,Diesel,2213.0,615.0,534.0,0.0,534,0.87,Off,Off-grid,,ID0083,2022-23,-23.4471526,131.8822091
4956,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,Diesel,1075.0,299.0,246.0,0.0,246,0.82,Off,Off-grid,,ID0083,2022-23,-21.2735001,134.9491643
4957,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,Diesel,2229.0,619.0,459.0,0.0,459,0.74,Off,Off-grid,,ID0083,2022-23,-25.1019444,132.5716667
4958,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,Diesel,9362.0,2601.0,1821.0,0.0,1821,0.7,Off,Off-grid,,ID0083,2022-23,-17.4480442,130.8310031
4959,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,Diesel,5483.0,1523.0,916.0,0.0,916,0.6,Off,Off-grid,,ID0083,2022-23,-24.8736576,129.082823
4960,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,Diesel,11992.0,3331.0,1891.0,0.0,1891,0.57,Off,Off-grid,,ID0083,2022-23,-18.3365,130.636993
4961,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,Diesel,3558.0,988.0,697.0,0.0,697,0.71,Off,Off-grid,,ID0083,2022-23,-22.6919862,133.006373
4962,POWER AND WATER CORPORATION,Maningrida,F,NT,Diesel,36854.0,10237.0,6064.0,0.0,6064,0.59,Off,Off-grid,,ID0083,2022-23,-12.0551674,134.2313799
4963,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,Diesel,9008.0,2502.0,1985.0,0.0,1985,0.79,Off,Off-grid,,ID0083,2022-23,-11.4227161,130.6530109
4964,POWER AND WATER CORPORATION,Milingimbi,F,NT,Diesel,14290.0,3969.0,2480.0,0.0,2480,0.62,Off,Off-grid,,ID0083,2022-23,-12.0939133,134.8973049
4965,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Diesel,3247.0,902.0,575.0,0.0,575,0.64,Off,Off-grid,,ID0083,2022-23,-13.7832463,136.1961739
4966,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Diesel,4877.0,1355.0,862.0,0.0,862,0.64,Off,Off-grid,,ID0083,2022-23,-11.1492952,132.5785263
4967,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Diesel,8564.0,2379.0,1533.0,0.0,1533,0.64,Off,Off-grid,,ID0083,2022-23,-15.2254373,134.0797815
4968,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Solar,11673.0,3242.0,1202.0,0.0,1202,0.37,Off,Off-grid,,ID0083,2022-23,-13.7503914,130.6895874
4969,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Diesel,27483.0,7634.0,4798.0,0.0,4798,0.63,Off,Off-grid,,ID0083,2022-23,-11.7619224,130.6317999
4970,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Diesel,20031.0,5564.0,3626.0,0.0,3626,0.65,Off,Off-grid,,ID0083,2022-23,-14.733834,134.7322863
4971,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Diesel,11026.0,3063.0,2157.0,0.0,2157,0.7,Off,Off-grid,,ID0083,2022-23,-14.2770418,135.7210604
4972,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Diesel,3507.0,974.0,532.0,0.0,532,0.55,Off,Off-grid,,ID0083,2022-23,-22.6499244,130.5524637
4973,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Diesel,2714.0,754.0,559.0,0.0,559,0.74,Off,Off-grid,,ID0083,2022-23,-20.6440035,135.587927
4974,POWER AND WATER CORPORATION,Palumpa,F,NT,Diesel,5887.0,1635.0,1119.0,0.0,1119,0.68,Off,Off-grid,,ID0083,2022-23,-14.3523927,129.8822501
4975,POWER AND WATER CORPORATION,Papunya,F,NT,Diesel,6987.0,1941.0,1384.0,0.0,1384,0.71,Off,Off-grid,,ID0083,2022-23,-23.2053323,131.9112738
4976,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Diesel,4512.0,1253.0,858.0,0.0,858,0.68,Off,Off-grid,,ID0083,2022-23,-14.1501858,130.0762599
4977,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Diesel,1451.0,403.0,319.0,0.0,319,0.79,Off,Off-grid,,ID0083,2022-23,-16.8148579,131.2196946
4978,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Diesel,8069.0,2241.0,1776.0,0.0,1776,0.79,Off,Off-grid,,ID0083,2022-23,-11.5325479,130.5541055
4979,POWER AND WATER CORPORATION,Ramingining,F,NT,Diesel,16392.0,4553.0,2871.0,0.0,2871,0.63,Off,Off-grid,,ID0083,2022-23,-12.3285681,134.9280587
4980,POWER AND WATER CORPORATION,Robinson River,F,NT,Diesel,4072.0,1131.0,825.0,0.0,825,0.73,Off,Off-grid,,ID0083,2022-23,-16.1585232,137.1750735
4981,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Diesel,1187.0,330.0,266.0,0.0,266,0.81,Off,Off-grid,,ID0083,2022-23,-21.5114312,133.950626
4982,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Diesel,8889.0,2469.0,1784.0,0.0,1784,0.72,Off,Off-grid,,ID0083,2022-23,-22.1291783,133.4161598
4983,POWER AND WATER CORPORATION,Timber Creek,F,NT,Diesel,9851.0,2737.0,1787.0,0.0,1787,0.65,Off,Off-grid,,ID0083,2022-23,-15.6458527,130.4668349
4984,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Diesel,3448.0,958.0,306.0,0.0,306,0.32,Off,Off-grid,,ID0083,2022-23,-24.674782,134.0764527
4985,POWER AND WATER CORPORATION,Umbakumba,F,NT,Diesel,10785.0,2996.0,2199.0,0.0,2199,0.73,Off,Off-grid,,ID0083,2022-23,-13.8616879,136.8117295
4986,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Gas,34226.0,9507.0,6377.0,0.0,6377,0.67,Off,Off-grid,,ID0083,2022-23,-14.250637,129.549659
4987,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Diesel,6448.0,1791.0,1082.0,0.0,1082,0.6,Off,Off-grid,,ID0083,2022-23,-23.2756448,129.3893238
4988,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Diesel,7737.0,2149.0,1348.0,0.0,1348,0.63,Off,Off-grid,,ID0083,2022-23,-11.6511842,133.3885099
4989,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Diesel,977.0,271.0,227.0,0.0,227,0.84,Off,Off-grid,,ID0083,2022-23,-21.7398639,133.7323162
4990,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Diesel,3391.0,942.0,686.0,0.0,686,0.73,Off,Off-grid,,ID0083,2022-23,-21.2475002,132.6098609
4991,POWER AND WATER CORPORATION,Yarralin,F,NT,Diesel,5232.0,1453.0,996.0,0.0,996,0.69,Off,Off-grid,,ID0083,2022-23,-16.4474276,130.8837408
4992,POWER AND WATER CORPORATION,Yuendumu,F,NT,Diesel,16856.0,4682.0,2869.0,0.0,2869,0.61,Off,Off-grid,,ID0083,2022-23,-22.2539566,131.7953883
4993,POWER AND WATER CORPORATION,Corporate Total,C,,,497661.0,138239.0,89497.0,0.0,89497,,,,,ID0083,2022-23,,
4994,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,Gas,2764840.0,768011.0,471504.0,0.0,471504,0.61,On,DKIS,,ID0083,2022-23,-12.5550166,130.8663184
4995,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,Gas,93542.0,25984.0,19337.0,0.0,19337,0.74,On,DKIS,,ID0083,2022-23,-14.4584703,132.244416
4996,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Solar,6660.0,1850.0,1359.0,0.0,1359,0.73,Off,Off-grid,,ID0083,2022-23,-24.2552941,131.5700131
4997,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Gas,477608.0,132669.0,71828.0,0.0,71828,0.54,Off,Off-grid,,ID0083,2022-23,-23.8633346,133.8251897
